mission_id,tick,timestamp,rpm,cht_celsius,egt_celsius,oil_pressure_bar,oil_temp_celsius,vibration,fuel_flow,battery_voltage_v,injection_timing_deg,throttle_position,altitude_m,ambient_temp_celsius,label_fault_type,label_severity
fault_sensor_drift_1,0,1789843937.227409,1.0,25.0,25.13,0.0,25.01,0.0,0.01,12.53,0.03,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,1,1789843938.227409,2.5,25.0,25.58,0.0,25.01,0.0003,0.01,12.54,0.05,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,2,1789843939.227409,2.9,25.0,25.41,0.0,25.02,0.0,0.03,12.54,0.03,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,3,1789843940.227409,1.9,25.0,25.57,0.01,25.0,0.0002,0.01,12.48,0.0,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,4,1789843941.227409,2.2,25.0,25.13,0.0,25.0,0.0,0.0,12.46,0.0,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,5,1789843942.227409,2.7,25.0,25.42,0.0,25.0,0.0001,0.0,12.48,0.0,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,6,1789843943.227409,3.3,25.0,25.04,0.0,25.02,0.0003,0.0,12.55,0.0,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,7,1789843944.227409,1.9,25.0,25.52,0.0,25.02,0.0006,0.0,12.63,0.02,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,8,1789843945.227409,2.3,25.0,25.29,0.0,25.0,0.0014,0.0,12.6,0.03,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,9,1789843946.227409,1.6,25.0,25.15,0.0,25.01,0.0018,0.0,12.52,0.0,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,10,1789843947.227409,0.1,25.0,25.0,0.0,25.02,0.0012,0.0,12.53,0.0,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,11,1789843948.227409,0.1,25.0,25.0,0.0,25.02,0.0005,0.01,12.46,0.0,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,12,1789843949.227409,0.0,25.0,25.0,0.01,25.02,0.0008,0.01,12.48,0.0,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,13,1789843950.227409,0.0,25.0,25.0,0.01,25.02,0.0012,0.0,12.5,0.01,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,14,1789843951.227409,0.0,25.0,25.0,0.01,25.02,0.001,0.01,12.54,0.02,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,15,1789843952.227409,0.0,25.0,25.0,0.0,25.04,0.0016,0.01,12.63,0.05,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,16,1789843953.227409,0.0,25.0,25.0,0.01,25.05,0.0003,0.02,12.58,0.02,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,17,1789843954.227409,0.0,25.0,25.0,0.0,25.06,0.001,0.0,12.63,0.03,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,18,1789843955.227409,0.0,25.0,25.0,0.0,25.05,0.0004,0.0,12.68,0.03,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,19,1789843956.227409,0.0,25.0,25.0,0.0,25.04,0.0001,0.01,12.68,0.04,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,20,1789843957.227409,0.0,25.0,25.0,0.0,25.03,0.0,0.01,12.7,0.02,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,21,1789843958.227409,0.0,25.0,25.31,0.0,25.03,0.0002,0.02,12.62,0.0,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,22,1789843959.227409,0.0,25.0,25.0,0.0,25.03,0.0001,0.02,12.61,0.0,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,23,1789843960.227409,0.0,25.0,25.3,0.0,25.04,0.0,0.02,12.57,0.0,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,24,1789843961.227409,0.0,25.0,25.4,0.0,25.04,0.0003,0.0,12.58,0.0,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,25,1789843962.227409,0.0,25.0,25.49,0.0,25.04,0.0,0.01,12.63,0.01,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,26,1789843963.227409,0.9,25.0,25.56,0.0,25.05,0.0,0.0,12.61,0.0,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,27,1789843964.227409,0.0,25.0,25.19,0.0,25.06,0.0005,0.01,12.58,0.0,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,28,1789843965.227409,0.3,25.0,26.02,0.01,25.07,0.0,0.0,12.57,0.0,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,29,1789843966.227409,0.9,25.0,25.73,0.01,25.05,0.0,0.0,12.46,0.0,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,30,1789843967.227409,0.0,25.0,25.45,0.0,25.06,0.0,0.0,12.45,0.03,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,31,1789843968.227409,0.0,25.0,25.0,0.0,25.05,0.0,0.0,12.46,0.03,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,32,1789843969.227409,1.3,25.0,25.05,0.01,25.05,0.0,0.0,12.42,0.02,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,33,1789843970.227409,2.1,25.0,25.34,0.01,25.05,0.0,0.0,12.5,0.02,0.0,0.0,25.0,healthy,0.0
fault_sensor_drift_1,34,1789843971.227409,2.7,25.0,25.08,0.02,25.05,0.0,0.0,12.47,0.0,0.0,0.0,25.0,healthy,0.0
