mission_id,tick,timestamp,rpm,cht_celsius,egt_celsius,oil_pressure_bar,oil_temp_celsius,vibration,fuel_flow,battery_voltage_v,injection_timing_deg,throttle_position,altitude_m,ambient_temp_celsius,label_fault_type,label_severity
fault_combustion_instability_0,0,1789843937.4915829,0.0,25.01,25.06,0.0,25.01,0.0001,0.0,12.53,0.01,0.0,0.0,25.0,healthy,0.0
fault_combustion_instability_0,1,1789843938.4915829,0.4,25.0,25.04,0.0,25.01,0.0001,0.0,12.58,0.0,0.0,0.0,25.0,healthy,0.0
fault_combustion_instability_0,2,1789843939.4915829,0.0,25.0,25.39,0.0,25.03,0.0002,0.0,12.58,0.05,0.0,0.0,25.0,healthy,0.0
fault_combustion_instability_0,3,1789843940.4915829,0.0,25.0,25.53,0.0,25.01,0.0,0.0,12.53,0.0,0.0,0.0,25.0,healthy,0.0
fault_combustion_instability_0,4,1789843941.4915829,0.0,25.01,25.09,0.01,25.02,0.0001,0.01,12.48,0.0,0.0,0.0,25.0,healthy,0.0
fault_combustion_instability_0,5,1789843942.4915829,0.0,25.0,25.18,0.01,25.02,0.0,0.01,12.44,0.0,0.0,0.0,25.0,healthy,0.0
fault_combustion_instability_0,6,1789843943.4915829,0.0,25.01,25.1,0.0,25.02,0.0,0.0,12.44,0.0,0.0,0.0,25.0,healthy,0.0
fault_combustion_instability_0,7,1789843944.4915829,0.0,25.0,25.07,0.0,25.0,0.0,0.01,12.45,0.02,0.0,0.0,25.0,healthy,0.0
fault_combustion_instability_0,8,1789843945.4915829,0.0,25.01,25.07,0.0,25.01,0.0,0.0,12.35,0.03,0.0,0.0,25.0,healthy,0.0
fault_combustion_instability_0,9,1789843946.4915829,0.0,25.07,25.0,0.0,25.02,0.0008,0.0,12.38,0.04,0.0,0.0,25.0,healthy,0.0
fault_combustion_instability_0,10,1789843947.4915829,0.0,25.05,25.19,0.0,25.03,0.0005,0.0,12.38,0.0,0.0,0.0,25.0,healthy,0.0
fault_combustion_instability_0,11,1789843948.4915829,0.0,25.03,25.0,0.0,25.03,0.0,0.0,12.45,0.01,0.0,0.0,25.0,healthy,0.0
fault_combustion_instability_0,12,1789843949.4915829,0.0,25.02,25.0,0.0,25.02,0.0,0.0,12.42,0.0,0.0,0.0,25.0,healthy,0.0
fault_combustion_instability_0,13,1789843950.4915829,0.0,25.02,25.0,0.0,25.02,0.0004,0.0,12.37,0.01,0.0,0.0,25.0,healthy,0.0
fault_combustion_instability_0,14,1789843951.4915829,0.0,25.01,25.0,0.01,25.0,0.0005,0.0,12.33,0.01,0.0,0.0,25.0,healthy,0.0
fault_combustion_instability_0,15,1789843952.4915829,0.0,25.0,25.17,0.0,25.0,0.0017,0.0,12.28,0.01,0.0,0.0,25.0,healthy,0.0
fault_combustion_instability_0,16,1789843953.4915829,0.0,25.02,25.24,0.0,25.0,0.0003,0.0,12.38,0.0,0.0,0.0,25.0,healthy,0.0
fault_combustion_instability_0,17,1789843954.4915829,0.0,25.04,25.83,0.0,25.01,0.0,0.0,12.39,0.04,0.0,0.0,25.0,healthy,0.0
fault_combustion_instability_0,18,1789843955.4915829,0.0,25.03,25.17,0.0,25.0,0.0007,0.0,12.39,0.02,0.0,0.0,25.0,healthy,0.0
