mission_id,tick,timestamp,rpm,cht_celsius,egt_celsius,oil_pressure_bar,oil_temp_celsius,vibration,fuel_flow,battery_voltage_v,injection_timing_deg,throttle_position,altitude_m,ambient_temp_celsius,label_fault_type,label_severity
fault_vibration_growth_0,0,1789843936.8623092,0.0,25.0,25.0,0.0,25.01,0.0002,0.0,12.53,0.01,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,1,1789843937.8623092,0.0,25.0,25.0,0.0,25.0,0.0,0.0,12.57,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,2,1789843938.8623092,0.0,25.0,25.36,0.0,25.01,0.0,0.0,12.54,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,3,1789843939.8623092,0.0,25.0,25.73,0.0,25.0,0.0003,0.0,12.53,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,4,1789843940.8623092,0.0,25.01,25.22,0.0,25.0,0.0,0.0,12.52,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,5,1789843941.8623092,0.2,25.0,25.6,0.0,25.0,0.0,0.0,12.54,0.01,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,6,1789843942.8623092,0.0,25.0,25.47,0.01,25.0,0.0003,0.01,12.54,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,7,1789843943.8623092,0.0,25.0,25.32,0.01,25.0,0.0,0.0,12.51,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,8,1789843944.8623092,0.0,25.0,25.0,0.02,25.0,0.0001,0.01,12.43,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,9,1789843945.8623092,0.0,25.0,25.0,0.01,25.0,0.0001,0.01,12.36,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,10,1789843946.8623092,1.2,25.0,25.0,0.0,25.0,0.0001,0.01,12.38,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,11,1789843947.8623092,0.2,25.0,25.08,0.01,25.0,0.0,0.0,12.35,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,12,1789843948.8623092,0.6,25.0,25.0,0.01,25.0,0.0006,0.0,12.44,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,13,1789843949.8623092,1.3,25.0,25.0,0.0,25.0,0.0001,0.0,12.47,0.03,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,14,1789843950.8623092,1.5,25.0,25.17,0.0,25.0,0.0,0.0,12.42,0.04,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,15,1789843951.8623092,1.7,25.0,25.0,0.0,25.0,0.0,0.01,12.48,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,16,1789843952.8623092,0.4,25.0,25.0,0.0,25.0,0.0,0.0,12.46,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,17,1789843953.8623092,0.0,25.0,25.0,0.0,25.0,0.0,0.0,12.33,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,18,1789843954.8623092,3.0,25.0,25.0,0.0,25.0,0.0008,0.0,12.36,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,19,1789843955.8623092,1.6,25.0,25.26,0.0,25.0,0.0005,0.0,12.42,0.04,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,20,1789843956.8623092,1.6,25.0,25.0,0.0,25.0,0.0,0.0,12.47,0.03,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,21,1789843957.8623092,0.0,25.0,25.0,0.0,25.0,0.0,0.01,12.49,0.03,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,22,1789843958.8623092,0.0,25.0,25.0,0.0,25.0,0.0011,0.02,12.55,0.02,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_0,23,1789843959.8623092,0.0,25.0,25.0,0.0,25.0,0.0,0.0,12.55,0.01,0.0,0.0,25.0,healthy,0.0
