mission_id,tick,timestamp,rpm,cht_celsius,egt_celsius,oil_pressure_bar,oil_temp_celsius,vibration,fuel_flow,battery_voltage_v,injection_timing_deg,throttle_position,altitude_m,ambient_temp_celsius,label_fault_type,label_severity
fault_injector_abnormality_1,0,1789843937.387136,0.0,25.0,25.79,0.0,25.0,0.0006,0.0,12.51,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,1,1789843938.387136,0.0,25.03,25.7,0.0,25.0,0.0002,0.0,12.46,0.01,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,2,1789843939.387136,0.0,25.04,25.21,0.0,25.0,0.0005,0.0,12.49,0.01,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,3,1789843940.387136,0.0,25.04,25.23,0.0,25.0,0.001,0.0,12.47,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,4,1789843941.387136,0.0,25.05,25.16,0.0,25.0,0.0006,0.0,12.44,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,5,1789843942.387136,0.0,25.04,25.21,0.0,25.0,0.0006,0.0,12.43,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,6,1789843943.387136,0.0,25.04,25.0,0.0,25.0,0.0005,0.01,12.38,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,7,1789843944.387136,0.0,25.03,25.0,0.01,25.0,0.0002,0.0,12.38,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,8,1789843945.387136,0.0,25.01,25.11,0.0,25.0,0.0,0.0,12.45,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,9,1789843946.387136,0.0,25.0,25.0,0.0,25.0,0.0,0.0,12.41,0.02,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,10,1789843947.387136,0.0,25.03,25.0,0.01,25.0,0.0,0.0,12.53,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,11,1789843948.387136,0.0,25.03,25.21,0.01,25.0,0.0,0.0,12.55,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,12,1789843949.387136,0.4,25.02,25.31,0.0,25.0,0.0,0.01,12.52,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,13,1789843950.387136,1.8,25.04,25.0,0.0,25.01,0.0,0.03,12.51,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,14,1789843951.387136,2.8,25.05,25.04,0.0,25.0,0.0001,0.02,12.63,0.03,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,15,1789843952.387136,1.0,25.05,25.41,0.0,25.02,0.0001,0.01,12.51,0.02,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,16,1789843953.387136,0.0,25.06,25.29,0.0,25.01,0.0001,0.02,12.59,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,17,1789843954.387136,0.0,25.06,25.23,0.0,25.01,0.0009,0.03,12.61,0.02,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,18,1789843955.387136,0.0,25.07,25.0,0.0,25.0,0.0011,0.03,12.61,0.01,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,19,1789843956.387136,0.0,25.08,25.0,0.0,25.0,0.0001,0.0,12.64,0.04,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,20,1789843957.387136,0.0,25.08,25.0,0.0,25.0,0.0001,0.0,12.68,0.03,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,21,1789843958.387136,0.0,25.1,25.0,0.02,25.0,0.0,0.0,12.64,0.01,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,22,1789843959.387136,0.0,25.09,25.37,0.01,25.0,0.001,0.0,12.66,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,23,1789843960.387136,0.0,25.09,25.38,0.01,25.0,0.0009,0.0,12.56,0.01,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,24,1789843961.387136,0.0,25.06,25.16,0.0,25.0,0.0,0.0,12.59,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,25,1789843962.387136,0.0,25.05,25.54,0.01,25.0,0.0008,0.0,12.56,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,26,1789843963.387136,0.0,25.04,25.17,0.0,25.0,0.0001,0.0,12.52,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,27,1789843964.387136,2.4,25.06,25.21,0.0,25.0,0.0002,0.01,12.46,0.03,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,28,1789843965.387136,1.3,25.08,25.0,0.0,25.0,0.0007,0.0,12.41,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,29,1789843966.387136,1.9,25.09,25.0,0.0,25.0,0.0008,0.01,12.44,0.02,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,30,1789843967.387136,0.2,25.07,25.0,0.0,25.0,0.0002,0.02,12.39,0.01,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,31,1789843968.387136,0.0,25.06,25.0,0.01,25.01,0.0004,0.03,12.4,0.03,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,32,1789843969.387136,0.0,25.07,25.0,0.01,25.03,0.0003,0.02,12.45,0.02,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,33,1789843970.387136,0.1,25.08,25.07,0.0,25.02,0.0001,0.02,12.4,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,34,1789843971.387136,0.0,25.06,25.0,0.0,25.03,0.0,0.01,12.39,0.06,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,35,1789843972.387136,0.0,25.07,25.16,0.0,25.02,0.0008,0.0,12.31,0.02,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,36,1789843973.387136,0.0,25.09,25.05,0.0,25.01,0.0002,0.0,12.33,0.03,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,37,1789843974.387136,0.0,25.06,25.0,0.0,25.02,0.0006,0.0,12.37,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,38,1789843975.387136,0.0,25.04,25.0,0.0,25.01,0.0,0.0,12.38,0.02,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,39,1789843976.387136,0.0,25.04,25.0,0.0,25.0,0.0,0.0,12.38,0.02,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,40,1789843977.387136,0.0,25.03,25.35,0.0,25.0,0.0002,0.0,12.44,0.02,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,41,1789843978.387136,0.0,25.04,25.22,0.0,25.01,0.0008,0.0,12.36,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,42,1789843979.387136,0.0,25.06,25.3,0.0,25.0,0.0003,0.0,12.4,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,43,1789843980.387136,0.0,25.05,25.56,0.0,25.0,0.0006,0.0,12.38,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,44,1789843981.387136,0.0,25.08,25.43,0.01,25.0,0.0013,0.0,12.43,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,45,1789843982.387136,0.0,25.05,25.65,0.0,25.0,0.0011,0.0,12.44,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,46,1789843983.387136,0.0,25.03,25.53,0.0,25.0,0.0003,0.01,12.45,0.02,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,47,1789843984.387136,0.0,25.04,25.56,0.0,25.0,0.0006,0.0,12.48,0.03,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,48,1789843985.387136,0.0,25.0,25.29,0.0,25.0,0.0004,0.0,12.5,0.01,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,49,1789843986.387136,0.0,25.0,25.0,0.0,25.0,0.0,0.0,12.59,0.01,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,50,1789843987.387136,0.0,25.0,25.0,0.01,25.0,0.0,0.0,12.58,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,51,1789843988.387136,0.0,25.0,25.0,0.01,25.0,0.0,0.0,12.57,0.03,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,52,1789843989.387136,0.0,25.0,25.03,0.01,25.01,0.0,0.01,12.55,0.01,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,53,1789843990.387136,0.0,25.0,25.43,0.0,25.01,0.0,0.0,12.57,0.01,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,54,1789843991.387136,0.0,25.0,25.3,0.0,25.02,0.0,0.0,12.56,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,55,1789843992.387136,0.0,25.0,25.76,0.0,25.0,0.0004,0.0,12.54,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,56,1789843993.387136,0.0,25.0,25.79,0.0,25.0,0.0004,0.0,12.57,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,57,1789843994.387136,0.0,25.0,25.41,0.0,25.0,0.0,0.0,12.57,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,58,1789843995.387136,0.0,25.0,25.52,0.0,25.0,0.0,0.0,12.64,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,59,1789843996.387136,0.0,25.0,25.77,0.01,25.01,0.0,0.0,12.61,0.02,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,60,1789843997.387136,895.0,28.72,153.51,1.74,25.14,0.0216,3.22,13.0,7.9,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,61,1789843998.387136,1347.2,32.45,253.13,2.15,25.54,0.0311,4.61,13.3,9.93,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,62,1789843999.387136,1593.0,36.42,330.93,2.29,25.93,0.0198,5.48,13.58,10.66,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,63,1789844000.387136,1731.4,39.98,392.11,2.33,26.52,0.0232,5.87,13.68,10.86,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,64,1789844001.387136,1792.7,43.49,435.54,2.3,26.89,0.0242,6.19,13.75,10.71,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,65,1789844002.387136,1807.0,46.92,467.5,2.33,27.05,0.0287,6.37,13.83,11.21,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,66,1789844003.387136,1834.2,50.28,492.11,2.24,27.65,0.0223,6.56,13.77,11.22,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,67,1789844004.387136,1847.3,52.92,503.8,2.25,28.06,0.0251,6.53,13.77,11.5,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,68,1789844005.387136,1841.3,56.0,512.28,2.21,28.55,0.0308,6.55,13.8,11.35,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,69,1789844006.387136,1862.2,58.71,529.37,2.33,28.95,0.0286,6.66,13.81,11.61,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,70,1789844007.387136,1873.1,61.43,533.94,2.38,29.19,0.0251,6.67,13.81,11.37,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,71,1789844008.387136,1866.9,63.87,535.71,2.3,29.56,0.0286,6.48,13.78,11.4,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,72,1789844009.387136,1849.3,66.19,542.41,2.27,30.08,0.0343,6.31,13.78,11.06,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,73,1789844010.387136,1849.7,68.53,548.91,2.31,30.44,0.0359,6.44,13.75,11.41,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,74,1789844011.387136,1854.9,70.42,547.48,2.32,30.84,0.0305,6.37,13.69,11.31,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,75,1789844012.387136,1863.1,72.59,550.89,2.33,30.96,0.0309,6.56,13.72,11.05,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,76,1789844013.387136,1876.1,74.46,549.39,2.27,31.1,0.0237,6.7,13.71,11.19,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,77,1789844014.387136,1876.6,76.49,551.46,2.31,31.33,0.022,6.54,13.75,11.14,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,78,1789844015.387136,1883.6,77.86,550.95,2.31,31.66,0.029,6.46,13.75,11.29,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,79,1789844016.387136,1911.4,79.11,551.06,2.32,31.81,0.0241,6.45,13.71,11.27,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,80,1789844017.387136,1876.6,80.81,553.54,2.34,32.09,0.0311,6.53,13.71,11.2,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,81,1789844018.387136,1879.3,82.31,553.79,2.34,32.49,0.0337,6.74,13.69,11.24,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,82,1789844019.387136,1856.9,83.79,556.61,2.37,32.94,0.0327,6.71,13.64,11.0,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,83,1789844020.387136,1868.9,85.2,558.27,2.28,33.37,0.0298,6.59,13.63,11.17,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,84,1789844021.387136,1841.4,86.41,553.15,2.32,33.63,0.0291,6.61,13.69,11.23,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,85,1789844022.387136,1828.1,87.62,547.54,2.33,34.18,0.0337,6.73,13.71,11.22,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,86,1789844023.387136,1825.6,88.74,544.22,2.35,34.42,0.0242,6.66,13.73,11.22,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,87,1789844024.387136,1839.7,89.63,542.35,2.44,34.51,0.0343,6.76,13.78,11.35,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,88,1789844025.387136,1856.1,90.85,544.08,2.37,34.92,0.0331,6.65,13.79,11.32,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,89,1789844026.387136,1851.4,91.99,545.74,2.34,35.27,0.0313,6.68,13.69,11.23,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,90,1789844027.387136,1839.7,93.06,548.63,2.23,35.79,0.0228,6.64,13.7,11.49,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,91,1789844028.387136,1827.7,93.66,548.12,2.25,36.17,0.0209,6.52,13.72,11.42,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,92,1789844029.387136,1836.5,94.15,544.2,2.25,36.69,0.0228,6.49,13.82,11.27,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,93,1789844030.387136,1841.3,95.11,543.32,2.28,37.05,0.0271,6.53,13.91,11.36,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,94,1789844031.387136,1853.2,95.92,542.1,2.27,37.34,0.0361,6.4,13.87,11.56,10.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_1,95,1789844032.387136,1847.9,96.24,544.74,2.17,37.53,0.029,6.46,13.86,11.19,10.0,0.0,25.0,healthy,0.0
