mission_id,tick,timestamp,rpm,cht_celsius,egt_celsius,oil_pressure_bar,oil_temp_celsius,vibration,fuel_flow,battery_voltage_v,injection_timing_deg,throttle_position,altitude_m,ambient_temp_celsius,label_fault_type,label_severity
fault_vibration_growth_2,0,1789843936.964176,1.2,25.0,25.19,0.0,25.0,0.0,0.0,12.45,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,1,1789843937.964176,0.6,25.0,25.0,0.0,25.0,0.0,0.01,12.45,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,2,1789843938.964176,2.7,25.0,25.74,0.0,25.0,0.0007,0.0,12.55,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,3,1789843939.964176,1.2,25.0,25.42,0.0,25.0,0.0011,0.0,12.56,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,4,1789843940.964176,3.5,25.0,25.43,0.0,25.0,0.0008,0.01,12.5,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,5,1789843941.964176,2.1,25.0,25.03,0.0,25.0,0.0011,0.02,12.55,0.01,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,6,1789843942.964176,2.4,25.0,25.0,0.0,25.0,0.0002,0.02,12.54,0.03,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,7,1789843943.964176,0.3,25.0,25.0,0.0,25.0,0.0008,0.01,12.61,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,8,1789843944.964176,0.5,25.0,25.05,0.01,25.0,0.0,0.01,12.58,0.01,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,9,1789843945.964176,0.0,25.0,25.13,0.0,25.0,0.0,0.01,12.62,0.01,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,10,1789843946.964176,2.2,25.0,25.0,0.0,25.0,0.0005,0.0,12.63,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,11,1789843947.964176,3.6,25.0,25.0,0.0,25.0,0.0006,0.0,12.63,0.02,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,12,1789843948.964176,1.9,25.0,25.0,0.0,25.0,0.0,0.0,12.68,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,13,1789843949.964176,2.4,25.0,25.28,0.0,25.0,0.0,0.0,12.63,0.01,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,14,1789843950.964176,5.3,25.0,25.05,0.0,25.0,0.0001,0.0,12.67,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,15,1789843951.964176,1.2,25.0,25.0,0.0,25.0,0.0,0.0,12.66,0.04,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,16,1789843952.964176,0.1,25.0,25.0,0.0,25.0,0.0009,0.0,12.58,0.02,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,17,1789843953.964176,1.9,25.0,25.11,0.01,25.0,0.001,0.0,12.63,0.01,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,18,1789843954.964176,1.0,25.0,25.0,0.02,25.0,0.0012,0.02,12.64,0.01,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,19,1789843955.964176,0.4,25.0,25.0,0.01,25.0,0.0005,0.0,12.7,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,20,1789843956.964176,0.0,25.0,25.0,0.0,25.0,0.0,0.0,12.62,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,21,1789843957.964176,2.6,25.0,25.0,0.01,25.0,0.0003,0.02,12.6,0.05,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,22,1789843958.964176,1.1,25.0,25.0,0.01,25.0,0.0006,0.0,12.59,0.04,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,23,1789843959.964176,1.7,25.0,25.0,0.0,25.0,0.0001,0.01,12.6,0.04,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,24,1789843960.964176,0.0,25.0,25.0,0.0,25.0,0.0,0.01,12.57,0.05,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,25,1789843961.964176,0.0,25.0,25.0,0.01,25.0,0.0,0.01,12.5,0.03,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,26,1789843962.964176,0.0,25.0,25.0,0.01,25.0,0.0,0.02,12.49,0.04,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,27,1789843963.964176,0.0,25.0,25.0,0.0,25.0,0.0009,0.02,12.55,0.04,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,28,1789843964.964176,0.0,25.0,25.0,0.0,25.0,0.0005,0.01,12.53,0.01,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,29,1789843965.964176,0.0,25.0,25.0,0.0,25.0,0.0002,0.0,12.57,0.01,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,30,1789843966.964176,0.0,25.0,25.0,0.0,25.0,0.0006,0.0,12.56,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,31,1789843967.964176,0.0,25.0,25.0,0.0,25.0,0.0011,0.02,12.56,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,32,1789843968.964176,2.2,25.0,25.0,0.01,25.0,0.0,0.03,12.61,0.02,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,33,1789843969.964176,0.0,25.0,25.0,0.01,25.0,0.0,0.03,12.56,0.04,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,34,1789843970.964176,0.1,25.0,25.0,0.01,25.0,0.0,0.03,12.49,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,35,1789843971.964176,1.2,25.0,25.0,0.01,25.0,0.0,0.04,12.48,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,36,1789843972.964176,0.0,25.0,25.0,0.02,25.0,0.0003,0.03,12.49,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,37,1789843973.964176,0.1,25.0,25.0,0.02,25.0,0.0004,0.03,12.54,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,38,1789843974.964176,1.6,25.0,25.0,0.01,25.0,0.0,0.03,12.58,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,39,1789843975.964176,1.5,25.0,25.0,0.0,25.0,0.0002,0.02,12.49,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,40,1789843976.964176,1.6,25.0,25.0,0.0,25.0,0.0006,0.02,12.54,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,41,1789843977.964176,2.6,25.0,25.15,0.0,25.0,0.0009,0.02,12.52,0.0,0.0,0.0,25.0,healthy,0.0
fault_vibration_growth_2,42,1789843978.964176,1.5,25.0,25.34,0.0,25.0,0.0011,0.01,12.51,0.0,0.0,0.0,25.0,healthy,0.0
