mission_id,tick,timestamp,rpm,cht_celsius,egt_celsius,oil_pressure_bar,oil_temp_celsius,vibration,fuel_flow,battery_voltage_v,injection_timing_deg,throttle_position,altitude_m,ambient_temp_celsius,label_fault_type,label_severity
fault_oil_pressure_drop_0,0,1789843936.546866,1.1,25.01,25.18,0.0,25.02,0.0,0.01,12.44,0.04,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,1,1789843937.546866,2.4,25.0,25.0,0.0,25.01,0.0,0.0,12.56,0.04,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,2,1789843938.546866,0.2,25.0,25.25,0.0,25.0,0.0,0.01,12.53,0.02,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,3,1789843939.546866,1.0,25.02,25.17,0.0,25.01,0.0007,0.0,12.55,0.03,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,4,1789843940.546866,0.7,25.0,25.38,0.0,25.02,0.0,0.0,12.5,0.02,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,5,1789843941.546866,0.0,25.0,25.0,0.0,25.03,0.0,0.0,12.45,0.01,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,6,1789843942.546866,0.0,25.0,25.0,0.0,25.02,0.0,0.0,12.44,0.02,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,7,1789843943.546866,0.0,25.0,25.0,0.0,25.01,0.0004,0.0,12.48,0.02,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,8,1789843944.546866,0.0,25.0,25.0,0.0,25.01,0.0003,0.0,12.55,0.02,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,9,1789843945.546866,0.0,25.0,25.0,0.0,25.0,0.0006,0.0,12.43,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,10,1789843946.546866,0.0,25.0,25.0,0.0,25.0,0.0012,0.0,12.5,0.01,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,11,1789843947.546866,1.9,25.0,25.0,0.0,25.0,0.0005,0.0,12.52,0.01,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,12,1789843948.546866,1.7,25.0,25.0,0.0,25.01,0.0,0.0,12.41,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,13,1789843949.546866,2.4,25.0,25.0,0.0,25.03,0.0003,0.0,12.53,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,14,1789843950.546866,3.6,25.0,25.0,0.0,25.05,0.0011,0.0,12.48,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,15,1789843951.546866,4.3,25.0,25.38,0.0,25.05,0.0015,0.0,12.47,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,16,1789843952.546866,0.7,25.0,25.32,0.0,25.06,0.0015,0.0,12.47,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,17,1789843953.546866,5.2,25.0,25.08,0.0,25.04,0.0019,0.0,12.4,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,18,1789843954.546866,5.1,25.0,25.14,0.0,25.05,0.0015,0.0,12.45,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,19,1789843955.546866,6.2,25.0,25.6,0.0,25.04,0.0009,0.0,12.54,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,20,1789843956.546866,2.4,25.0,25.49,0.0,25.01,0.0005,0.0,12.54,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,21,1789843957.546866,1.9,25.0,25.53,0.0,25.01,0.0,0.0,12.63,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,22,1789843958.546866,2.9,25.0,25.79,0.0,25.01,0.0009,0.0,12.65,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,23,1789843959.546866,2.1,25.0,26.09,0.0,25.0,0.0003,0.01,12.65,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,24,1789843960.546866,1.4,25.0,26.07,0.0,25.0,0.0005,0.01,12.57,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,25,1789843961.546866,2.8,25.0,25.94,0.0,25.0,0.0005,0.01,12.59,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,26,1789843962.546866,0.4,25.0,25.22,0.0,25.0,0.0003,0.02,12.61,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,27,1789843963.546866,1.1,25.0,25.0,0.0,25.0,0.0,0.01,12.6,0.01,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,28,1789843964.546866,0.4,25.0,25.06,0.0,25.0,0.0,0.01,12.51,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,29,1789843965.546866,0.0,25.0,25.0,0.01,25.0,0.0,0.01,12.47,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,30,1789843966.546866,1.1,25.0,25.16,0.0,25.0,0.0,0.01,12.51,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,31,1789843967.546866,2.1,25.0,25.0,0.0,25.0,0.0,0.0,12.5,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,32,1789843968.546866,4.8,25.0,25.37,0.0,25.0,0.0,0.0,12.54,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,33,1789843969.546866,2.8,25.0,25.23,0.0,25.0,0.0,0.01,12.57,0.02,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,34,1789843970.546866,3.9,25.0,25.45,0.0,25.0,0.0,0.01,12.56,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,35,1789843971.546866,7.1,25.0,25.54,0.0,25.0,0.0,0.02,12.52,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,36,1789843972.546866,5.1,25.0,26.47,0.0,25.0,0.0,0.01,12.51,0.02,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,37,1789843973.546866,3.9,25.0,26.54,0.0,25.0,0.0,0.0,12.56,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,38,1789843974.546866,1.9,25.0,26.76,0.0,25.0,0.0004,0.0,12.5,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,39,1789843975.546866,1.8,25.0,26.59,0.0,25.0,0.0005,0.0,12.51,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,40,1789843976.546866,0.2,25.0,26.5,0.0,25.0,0.0008,0.01,12.46,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,41,1789843977.546866,0.0,25.02,25.65,0.0,25.0,0.0002,0.01,12.43,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,42,1789843978.546866,0.0,25.0,25.5,0.0,25.02,0.0008,0.01,12.43,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,43,1789843979.546866,0.0,25.0,25.57,0.0,25.03,0.0002,0.01,12.42,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,44,1789843980.546866,0.0,25.0,25.87,0.0,25.02,0.0,0.0,12.4,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,45,1789843981.546866,1.2,25.0,25.87,0.0,25.01,0.0,0.0,12.44,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,46,1789843982.546866,2.5,25.02,25.77,0.0,25.0,0.0002,0.0,12.44,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,47,1789843983.546866,4.6,25.0,25.67,0.0,25.0,0.0005,0.0,12.5,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,48,1789843984.546866,3.9,25.0,25.53,0.0,25.0,0.0,0.0,12.47,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,49,1789843985.546866,0.2,25.0,25.62,0.0,25.0,0.0,0.0,12.5,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,50,1789843986.546866,0.0,25.0,25.7,0.0,25.01,0.0,0.0,12.44,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,51,1789843987.546866,0.0,25.01,25.46,0.0,25.01,0.0,0.0,12.5,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,52,1789843988.546866,0.0,25.01,25.18,0.0,25.0,0.0004,0.0,12.54,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,53,1789843989.546866,0.0,25.01,25.0,0.0,25.0,0.0004,0.0,12.57,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,54,1789843990.546866,0.0,25.0,25.65,0.0,25.0,0.0002,0.0,12.48,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,55,1789843991.546866,0.0,25.01,25.99,0.0,25.0,0.0,0.0,12.48,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,56,1789843992.546866,0.0,25.03,25.95,0.0,25.0,0.0,0.0,12.48,0.0,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,57,1789843993.546866,0.0,25.05,25.69,0.0,25.0,0.0,0.0,12.45,0.02,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,58,1789843994.546866,0.0,25.03,25.27,0.0,25.0,0.0,0.0,12.44,0.01,0.0,0.0,25.0,healthy,0.0
fault_oil_pressure_drop_0,59,1789843995.546866,0.0,25.02,25.17,0.0,25.0,0.0,0.02,12.42,0.0,0.0,0.0,25.0,healthy,0.0
