mission_id,tick,timestamp,rpm,cht_celsius,egt_celsius,oil_pressure_bar,oil_temp_celsius,vibration,fuel_flow,battery_voltage_v,injection_timing_deg,throttle_position,altitude_m,ambient_temp_celsius,label_fault_type,label_severity
healthy_0,0,1789843936.316054,0.1,25.02,25.0,0.0,25.0,0.0,0.01,12.45,0.0,0.0,0.0,25.0,healthy,0.0
healthy_0,1,1789843937.316054,0.0,25.02,25.0,0.01,25.0,0.0003,0.01,12.48,0.02,0.0,0.0,25.0,healthy,0.0
healthy_0,2,1789843938.316054,0.0,25.0,25.0,0.01,25.0,0.0007,0.0,12.47,0.01,0.0,0.0,25.0,healthy,0.0
healthy_0,3,1789843939.316054,0.0,25.0,25.0,0.01,25.0,0.0,0.0,12.42,0.0,0.0,0.0,25.0,healthy,0.0
healthy_0,4,1789843940.316054,0.0,25.0,25.0,0.0,25.0,0.0,0.0,12.41,0.04,0.0,0.0,25.0,healthy,0.0
healthy_0,5,1789843941.316054,0.0,25.02,25.0,0.0,25.0,0.0,0.01,12.43,0.01,0.0,0.0,25.0,healthy,0.0
healthy_0,6,1789843942.316054,0.0,25.05,25.0,0.0,25.0,0.0016,0.0,12.41,0.01,0.0,0.0,25.0,healthy,0.0
healthy_0,7,1789843943.316054,0.7,25.07,25.0,0.0,25.0,0.0004,0.01,12.47,0.0,0.0,0.0,25.0,healthy,0.0
healthy_0,8,1789843944.316054,0.2,25.05,25.0,0.0,25.0,0.0,0.01,12.46,0.0,0.0,0.0,25.0,healthy,0.0
healthy_0,9,1789843945.316054,1.5,25.05,25.0,0.0,25.0,0.0,0.01,12.46,0.0,0.0,0.0,25.0,healthy,0.0
healthy_0,10,1789843946.316054,0.0,25.07,25.0,0.0,25.0,0.0001,0.0,12.49,0.01,0.0,0.0,25.0,healthy,0.0
healthy_0,11,1789843947.316054,0.0,25.01,25.0,0.0,25.0,0.0001,0.0,12.55,0.0,0.0,0.0,25.0,healthy,0.0
healthy_0,12,1789843948.316054,0.0,25.0,25.0,0.0,25.0,0.0004,0.01,12.51,0.0,0.0,0.0,25.0,healthy,0.0
