mission_id,tick,timestamp,rpm,cht_celsius,egt_celsius,oil_pressure_bar,oil_temp_celsius,vibration,fuel_flow,battery_voltage_v,injection_timing_deg,throttle_position,altitude_m,ambient_temp_celsius,label_fault_type,label_severity
fault_battery_alternator_fail_0,0,1789843937.670039,0.0,25.0,25.0,0.01,25.0,0.0,0.01,12.49,0.02,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,1,1789843938.670039,0.7,25.0,25.41,0.01,25.02,0.0007,0.02,12.49,0.04,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,2,1789843939.670039,1.9,25.01,25.18,0.01,25.02,0.0005,0.01,12.48,0.08,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,3,1789843940.670039,0.0,25.01,25.18,0.0,25.0,0.0,0.0,12.51,0.03,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,4,1789843941.670039,3.0,25.0,25.0,0.0,25.0,0.0,0.01,12.56,0.0,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,5,1789843942.670039,2.3,25.01,25.0,0.0,25.0,0.0,0.0,12.55,0.0,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,6,1789843943.670039,3.9,25.01,25.18,0.0,25.0,0.0,0.0,12.67,0.0,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,7,1789843944.670039,3.7,25.0,25.59,0.01,25.0,0.0,0.0,12.58,0.0,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,8,1789843945.670039,2.9,25.0,25.26,0.01,25.02,0.0001,0.02,12.68,0.0,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,9,1789843946.670039,0.4,25.0,25.14,0.01,25.02,0.0,0.0,12.68,0.0,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,10,1789843947.670039,1.2,25.0,25.2,0.01,25.02,0.0,0.01,12.57,0.01,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,11,1789843948.670039,0.0,25.0,25.68,0.01,25.03,0.0001,0.02,12.51,0.0,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,12,1789843949.670039,0.0,25.0,26.08,0.0,25.02,0.0,0.02,12.52,0.0,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,13,1789843950.670039,0.0,25.0,25.81,0.0,25.02,0.0002,0.02,12.52,0.01,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,14,1789843951.670039,0.0,25.0,25.28,0.0,25.02,0.0002,0.01,12.52,0.01,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,15,1789843952.670039,0.0,25.0,25.0,0.0,25.02,0.0013,0.01,12.51,0.03,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,16,1789843953.670039,0.0,25.0,25.0,0.0,25.02,0.001,0.0,12.48,0.0,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,17,1789843954.670039,0.0,25.0,25.0,0.0,25.03,0.0009,0.0,12.62,0.03,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,18,1789843955.670039,0.0,25.0,25.0,0.0,25.03,0.0,0.0,12.62,0.01,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,19,1789843956.670039,0.0,25.0,25.0,0.0,25.03,0.0,0.0,12.61,0.0,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,20,1789843957.670039,0.0,25.0,25.0,0.0,25.03,0.0,0.0,12.6,0.0,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,21,1789843958.670039,0.0,25.0,25.0,0.0,25.03,0.0,0.0,12.59,0.0,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,22,1789843959.670039,0.0,25.0,25.0,0.0,25.02,0.0,0.0,12.63,0.0,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,23,1789843960.670039,0.0,25.0,25.0,0.0,25.02,0.0,0.0,12.62,0.0,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,24,1789843961.670039,0.9,25.0,25.36,0.0,25.03,0.0,0.0,12.6,0.0,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,25,1789843962.670039,0.7,25.0,25.26,0.0,25.02,0.0,0.0,12.49,0.0,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,26,1789843963.670039,3.0,25.0,25.73,0.0,25.01,0.0001,0.0,12.57,0.02,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,27,1789843964.670039,2.0,25.0,25.18,0.01,25.02,0.0003,0.0,12.5,0.0,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,28,1789843965.670039,0.0,25.0,25.1,0.01,25.01,0.0003,0.0,12.47,0.02,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,29,1789843966.670039,0.0,25.0,25.0,0.01,25.0,0.0,0.0,12.41,0.02,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,30,1789843967.670039,0.0,25.0,25.0,0.0,25.0,0.0,0.0,12.42,0.01,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,31,1789843968.670039,0.0,25.0,25.0,0.0,25.01,0.0002,0.01,12.38,0.0,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,32,1789843969.670039,0.0,25.0,25.11,0.0,25.0,0.0006,0.0,12.36,0.0,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,33,1789843970.670039,0.3,25.0,25.26,0.01,25.0,0.0,0.0,12.38,0.02,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,34,1789843971.670039,0.5,25.0,25.3,0.01,25.0,0.0,0.0,12.43,0.0,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,35,1789843972.670039,1.0,25.0,25.08,0.0,25.0,0.0,0.0,12.46,0.0,0.0,0.0,25.0,healthy,0.0
fault_battery_alternator_fail_0,36,1789843973.670039,1.7,25.0,25.09,0.0,25.0,0.0,0.0,12.51,0.0,0.0,0.0,25.0,healthy,0.0
