mission_id,tick,timestamp,rpm,cht_celsius,egt_celsius,oil_pressure_bar,oil_temp_celsius,vibration,fuel_flow,battery_voltage_v,injection_timing_deg,throttle_position,altitude_m,ambient_temp_celsius,label_fault_type,label_severity
healthy_3,0,1789843936.4551198,1.9,25.01,25.0,0.0,25.0,0.0006,0.0,12.51,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,1,1789843937.4551198,0.9,25.0,25.07,0.0,25.0,0.0008,0.0,12.46,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,2,1789843938.4551198,0.0,25.0,25.0,0.0,25.0,0.0008,0.0,12.45,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,3,1789843939.4551198,0.2,25.0,25.07,0.0,25.0,0.0007,0.0,12.36,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,4,1789843940.4551198,0.0,25.0,25.24,0.01,25.01,0.0006,0.0,12.31,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,5,1789843941.4551198,0.3,25.0,25.0,0.01,25.03,0.0004,0.0,12.21,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,6,1789843942.4551198,3.0,25.0,25.0,0.01,25.03,0.0,0.0,12.19,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,7,1789843943.4551198,2.3,25.0,25.0,0.01,25.04,0.0003,0.0,12.16,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,8,1789843944.4551198,2.5,25.0,25.06,0.01,25.03,0.0002,0.0,12.26,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,9,1789843945.4551198,0.6,25.0,25.29,0.01,25.03,0.0002,0.0,12.41,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,10,1789843946.4551198,4.1,25.02,25.22,0.01,25.04,0.0,0.0,12.43,0.02,0.0,0.0,25.0,healthy,0.0
healthy_3,11,1789843947.4551198,3.4,25.02,25.5,0.01,25.04,0.0,0.0,12.43,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,12,1789843948.4551198,2.4,25.01,25.26,0.01,25.03,0.0,0.0,12.36,0.01,0.0,0.0,25.0,healthy,0.0
healthy_3,13,1789843949.4551198,0.3,25.01,25.0,0.01,25.02,0.0,0.0,12.35,0.02,0.0,0.0,25.0,healthy,0.0
healthy_3,14,1789843950.4551198,0.3,25.01,25.01,0.01,25.02,0.0,0.0,12.4,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,15,1789843951.4551198,3.6,25.01,25.15,0.01,25.02,0.0,0.0,12.43,0.05,0.0,0.0,25.0,healthy,0.0
healthy_3,16,1789843952.4551198,4.6,25.0,25.85,0.0,25.03,0.0,0.0,12.42,0.04,0.0,0.0,25.0,healthy,0.0
healthy_3,17,1789843953.4551198,1.9,25.0,25.67,0.0,25.03,0.0,0.02,12.41,0.01,0.0,0.0,25.0,healthy,0.0
healthy_3,18,1789843954.4551198,2.3,25.0,25.58,0.0,25.04,0.0006,0.0,12.33,0.03,0.0,0.0,25.0,healthy,0.0
healthy_3,19,1789843955.4551198,1.0,25.0,25.76,0.0,25.05,0.0008,0.0,12.38,0.04,0.0,0.0,25.0,healthy,0.0
healthy_3,20,1789843956.4551198,0.0,25.0,25.9,0.0,25.04,0.0005,0.01,12.43,0.06,0.0,0.0,25.0,healthy,0.0
healthy_3,21,1789843957.4551198,0.6,25.0,26.01,0.0,25.03,0.0,0.03,12.42,0.03,0.0,0.0,25.0,healthy,0.0
healthy_3,22,1789843958.4551198,3.9,25.01,25.54,0.0,25.04,0.0,0.01,12.42,0.03,0.0,0.0,25.0,healthy,0.0
healthy_3,23,1789843959.4551198,1.0,25.01,25.53,0.0,25.03,0.0,0.01,12.44,0.02,0.0,0.0,25.0,healthy,0.0
healthy_3,24,1789843960.4551198,1.2,25.04,25.47,0.0,25.01,0.0,0.01,12.48,0.01,0.0,0.0,25.0,healthy,0.0
healthy_3,25,1789843961.4551198,0.0,25.03,25.0,0.0,25.02,0.0,0.01,12.5,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,26,1789843962.4551198,0.0,25.05,25.0,0.0,25.03,0.0,0.01,12.57,0.03,0.0,0.0,25.0,healthy,0.0
healthy_3,27,1789843963.4551198,0.7,25.07,25.0,0.0,25.04,0.0004,0.01,12.59,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,28,1789843964.4551198,0.2,25.09,25.0,0.01,25.04,0.0005,0.0,12.55,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,29,1789843965.4551198,0.0,25.09,25.25,0.0,25.04,0.0005,0.0,12.53,0.02,0.0,0.0,25.0,healthy,0.0
healthy_3,30,1789843966.4551198,0.0,25.09,25.26,0.0,25.05,0.0002,0.0,12.56,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,31,1789843967.4551198,1.8,25.1,25.96,0.0,25.03,0.0,0.0,12.55,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,32,1789843968.4551198,3.1,25.09,25.99,0.0,25.03,0.0009,0.0,12.53,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,33,1789843969.4551198,2.1,25.06,26.07,0.0,25.03,0.001,0.0,12.54,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,34,1789843970.4551198,2.8,25.06,25.7,0.01,25.03,0.0015,0.0,12.55,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,35,1789843971.4551198,3.9,25.08,25.41,0.01,25.03,0.0012,0.0,12.47,0.02,0.0,0.0,25.0,healthy,0.0
healthy_3,36,1789843972.4551198,2.0,25.09,25.2,0.01,25.04,0.0011,0.0,12.44,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,37,1789843973.4551198,3.8,25.06,25.08,0.0,25.05,0.0,0.0,12.47,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,38,1789843974.4551198,2.2,25.07,25.0,0.0,25.06,0.0,0.01,12.42,0.02,0.0,0.0,25.0,healthy,0.0
healthy_3,39,1789843975.4551198,3.6,25.08,25.0,0.0,25.06,0.0,0.01,12.38,0.05,0.0,0.0,25.0,healthy,0.0
healthy_3,40,1789843976.4551198,2.2,25.04,25.36,0.0,25.06,0.0,0.01,12.4,0.04,0.0,0.0,25.0,healthy,0.0
healthy_3,41,1789843977.4551198,1.1,25.0,25.11,0.01,25.07,0.0,0.01,12.41,0.02,0.0,0.0,25.0,healthy,0.0
healthy_3,42,1789843978.4551198,1.7,25.01,25.0,0.01,25.08,0.0002,0.0,12.46,0.02,0.0,0.0,25.0,healthy,0.0
healthy_3,43,1789843979.4551198,0.0,25.02,25.0,0.0,25.07,0.0009,0.02,12.38,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,44,1789843980.4551198,0.0,25.01,25.0,0.0,25.06,0.0005,0.02,12.34,0.01,0.0,0.0,25.0,healthy,0.0
healthy_3,45,1789843981.4551198,0.0,25.0,25.0,0.0,25.06,0.0005,0.0,12.39,0.01,0.0,0.0,25.0,healthy,0.0
healthy_3,46,1789843982.4551198,0.3,25.02,25.0,0.0,25.07,0.0005,0.0,12.36,0.01,0.0,0.0,25.0,healthy,0.0
healthy_3,47,1789843983.4551198,0.0,25.01,25.0,0.0,25.09,0.001,0.0,12.4,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,48,1789843984.4551198,0.0,25.01,25.13,0.0,25.1,0.0011,0.01,12.4,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,49,1789843985.4551198,0.0,25.01,25.0,0.0,25.09,0.0001,0.0,12.39,0.03,0.0,0.0,25.0,healthy,0.0
healthy_3,50,1789843986.4551198,0.0,25.0,25.0,0.01,25.11,0.0,0.0,12.44,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,51,1789843987.4551198,0.0,25.0,25.08,0.0,25.1,0.0,0.0,12.36,0.04,0.0,0.0,25.0,healthy,0.0
healthy_3,52,1789843988.4551198,0.0,25.0,25.24,0.0,25.1,0.0,0.01,12.42,0.04,0.0,0.0,25.0,healthy,0.0
healthy_3,53,1789843989.4551198,0.1,25.0,25.0,0.0,25.1,0.0,0.01,12.45,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,54,1789843990.4551198,1.0,25.0,25.04,0.0,25.09,0.0,0.0,12.43,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,55,1789843991.4551198,0.0,25.0,25.0,0.0,25.09,0.0,0.01,12.43,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,56,1789843992.4551198,0.0,25.0,25.0,0.0,25.1,0.0009,0.02,12.42,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,57,1789843993.4551198,0.1,25.0,25.33,0.0,25.1,0.0001,0.01,12.45,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,58,1789843994.4551198,0.0,25.0,25.1,0.0,25.1,0.0009,0.02,12.44,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,59,1789843995.4551198,0.0,25.0,25.0,0.0,25.09,0.0,0.02,12.42,0.0,0.0,0.0,25.0,healthy,0.0
healthy_3,60,1789843996.4551198,897.5,28.16,151.54,1.49,26.27,0.0298,3.59,12.8,8.14,10.0,0.0,25.0,healthy,0.0
healthy_3,61,1789843997.4551198,1356.6,32.09,253.78,1.93,26.62,0.0302,4.71,13.18,9.9,10.0,0.0,25.0,healthy,0.0
healthy_3,62,1789843998.4551198,1584.1,35.79,327.18,2.11,26.98,0.0292,5.51,13.39,10.16,10.0,0.0,25.0,healthy,0.0
healthy_3,63,1789843999.4551198,1672.0,39.38,385.44,2.2,27.29,0.0295,5.95,13.44,10.74,10.0,0.0,25.0,healthy,0.0
healthy_3,64,1789844000.4551198,1759.1,42.74,430.26,2.35,27.66,0.0245,6.14,13.45,11.04,10.0,0.0,25.0,healthy,0.0
healthy_3,65,1789844001.4551198,1828.6,45.86,460.19,2.37,28.1,0.0229,6.29,13.57,11.08,10.0,0.0,25.0,healthy,0.0
healthy_3,66,1789844002.4551198,1824.6,48.78,482.2,2.45,28.32,0.022,6.36,13.69,11.2,10.0,0.0,25.0,healthy,0.0
healthy_3,67,1789844003.4551198,1840.6,52.09,499.56,2.44,28.53,0.0232,6.37,13.69,11.4,10.0,0.0,25.0,healthy,0.0
healthy_3,68,1789844004.4551198,1900.4,54.93,515.43,2.43,28.89,0.0303,6.41,13.73,11.3,10.0,0.0,25.0,healthy,0.0
healthy_3,69,1789844005.4551198,1882.3,57.73,527.27,2.4,29.16,0.0303,6.55,13.74,11.55,10.0,0.0,25.0,healthy,0.0
healthy_3,70,1789844006.4551198,1879.6,60.31,530.36,2.44,29.29,0.0316,6.58,13.6,11.35,10.0,0.0,25.0,healthy,0.0
healthy_3,71,1789844007.4551198,1892.1,63.19,538.79,2.37,29.51,0.0287,6.5,13.56,11.67,10.0,0.0,25.0,healthy,0.0
healthy_3,72,1789844008.4551198,1873.7,65.94,542.89,2.41,29.86,0.0275,6.38,13.64,11.68,10.0,0.0,25.0,healthy,0.0
healthy_3,73,1789844009.4551198,1870.6,68.28,539.47,2.36,30.16,0.0249,6.47,13.62,11.14,10.0,0.0,25.0,healthy,0.0
healthy_3,74,1789844010.4551198,1847.8,70.28,543.51,2.34,30.48,0.0251,6.45,13.58,11.13,10.0,0.0,25.0,healthy,0.0
healthy_3,75,1789844011.4551198,1849.9,72.6,543.26,2.37,30.92,0.0329,6.57,13.59,11.13,10.0,0.0,25.0,healthy,0.0
healthy_3,76,1789844012.4551198,1848.0,74.73,547.07,2.41,31.32,0.0303,6.66,13.54,11.21,10.0,0.0,25.0,healthy,0.0
healthy_3,77,1789844013.4551198,1856.0,76.65,552.03,2.33,31.61,0.0217,6.55,13.5,10.85,10.0,0.0,25.0,healthy,0.0
healthy_3,78,1789844014.4551198,1848.1,78.53,552.83,2.3,31.99,0.0207,6.48,13.53,11.19,10.0,0.0,25.0,healthy,0.0
healthy_3,79,1789844015.4551198,1851.9,80.04,550.06,2.36,32.24,0.0279,6.47,13.63,11.31,10.0,0.0,25.0,healthy,0.0
