mission_id,tick,timestamp,rpm,cht_celsius,egt_celsius,oil_pressure_bar,oil_temp_celsius,vibration,fuel_flow,battery_voltage_v,injection_timing_deg,throttle_position,altitude_m,ambient_temp_celsius,label_fault_type,label_severity
fault_injector_abnormality_2,0,1789843937.439987,0.0,25.0,26.01,0.0,25.01,0.0,0.0,12.47,0.03,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,1,1789843938.439987,1.5,25.0,26.13,0.0,25.01,0.0,0.0,12.46,0.03,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,2,1789843939.439987,3.6,25.0,25.92,0.0,25.03,0.0009,0.0,12.48,0.03,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,3,1789843940.439987,3.2,25.0,25.59,0.0,25.04,0.0008,0.0,12.42,0.02,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,4,1789843941.439987,2.0,25.0,25.57,0.0,25.03,0.0004,0.0,12.46,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,5,1789843942.439987,0.5,25.0,25.56,0.0,25.02,0.0,0.0,12.56,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,6,1789843943.439987,0.0,25.0,25.7,0.0,25.01,0.0,0.0,12.58,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,7,1789843944.439987,0.0,25.0,25.27,0.0,25.01,0.0,0.0,12.46,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,8,1789843945.439987,0.0,25.0,25.27,0.0,25.02,0.0,0.0,12.51,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,9,1789843946.439987,0.0,25.0,25.63,0.0,25.02,0.0008,0.0,12.42,0.01,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,10,1789843947.439987,0.0,25.0,25.0,0.0,25.03,0.0003,0.0,12.46,0.03,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,11,1789843948.439987,0.0,25.0,25.0,0.0,25.03,0.0001,0.0,12.5,0.01,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,12,1789843949.439987,0.0,25.0,25.0,0.0,25.05,0.0,0.0,12.46,0.01,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,13,1789843950.439987,0.9,25.0,25.0,0.0,25.06,0.0,0.0,12.43,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,14,1789843951.439987,6.2,25.0,25.24,0.0,25.07,0.0,0.0,12.44,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,15,1789843952.439987,4.7,25.0,25.89,0.0,25.08,0.0,0.02,12.39,0.01,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,16,1789843953.439987,0.0,25.0,26.1,0.01,25.08,0.0,0.02,12.48,0.04,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,17,1789843954.439987,0.0,25.0,26.23,0.0,25.06,0.0,0.03,12.53,0.04,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,18,1789843955.439987,0.0,25.0,25.56,0.0,25.04,0.0002,0.04,12.47,0.01,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,19,1789843956.439987,0.0,25.0,25.39,0.0,25.04,0.0001,0.03,12.46,0.0,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,20,1789843957.439987,0.0,25.0,25.08,0.0,25.04,0.0,0.04,12.55,0.01,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,21,1789843958.439987,0.0,25.0,25.1,0.01,25.04,0.0003,0.01,12.52,0.02,0.0,0.0,25.0,healthy,0.0
fault_injector_abnormality_2,22,1789843959.439987,0.0,25.0,25.0,0.01,25.04,0.0,0.02,12.48,0.0,0.0,0.0,25.0,healthy,0.0
