mission_id,tick,timestamp,rpm,cht_celsius,egt_celsius,oil_pressure_bar,oil_temp_celsius,vibration,fuel_flow,battery_voltage_v,injection_timing_deg,throttle_position,altitude_m,ambient_temp_celsius,label_fault_type,label_severity
fault_misfire_1,0,1789843937.069254,0.6,25.0,25.02,0.0,25.01,0.0,0.0,12.56,0.02,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,1,1789843938.069254,0.0,25.0,25.22,0.0,25.0,0.0,0.0,12.49,0.02,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,2,1789843939.069254,1.4,25.0,25.29,0.0,25.03,0.0,0.0,12.49,0.04,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,3,1789843940.069254,0.0,25.0,25.21,0.0,25.03,0.0004,0.0,12.52,0.01,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,4,1789843941.069254,0.0,25.0,25.29,0.01,25.04,0.0,0.0,12.48,0.01,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,5,1789843942.069254,0.8,25.0,25.1,0.0,25.04,0.0,0.0,12.49,0.02,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,6,1789843943.069254,1.3,25.0,25.0,0.0,25.05,0.0,0.0,12.48,0.0,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,7,1789843944.069254,1.4,25.0,25.0,0.0,25.06,0.0,0.0,12.47,0.0,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,8,1789843945.069254,1.6,25.0,25.0,0.0,25.06,0.0009,0.0,12.55,0.02,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,9,1789843946.069254,0.9,25.0,25.0,0.0,25.06,0.0007,0.01,12.46,0.03,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,10,1789843947.069254,0.0,25.0,25.0,0.0,25.06,0.002,0.02,12.46,0.03,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,11,1789843948.069254,1.1,25.0,25.0,0.01,25.04,0.0017,0.03,12.43,0.0,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,12,1789843949.069254,0.5,25.0,25.05,0.01,25.03,0.0003,0.03,12.45,0.01,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,13,1789843950.069254,0.0,25.0,25.35,0.0,25.03,0.0002,0.03,12.4,0.0,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,14,1789843951.069254,0.1,25.0,25.2,0.0,25.02,0.0004,0.03,12.39,0.0,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,15,1789843952.069254,0.0,25.02,25.01,0.01,25.01,0.0003,0.03,12.49,0.0,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,16,1789843953.069254,0.5,25.04,25.2,0.01,25.0,0.0009,0.02,12.43,0.0,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,17,1789843954.069254,0.0,25.02,25.0,0.01,25.0,0.0005,0.01,12.52,0.0,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,18,1789843955.069254,0.0,25.01,25.01,0.01,25.0,0.0007,0.0,12.48,0.02,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,19,1789843956.069254,0.0,25.0,25.0,0.0,25.0,0.0,0.0,12.53,0.01,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,20,1789843957.069254,0.3,25.0,25.18,0.01,25.0,0.0,0.0,12.51,0.0,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,21,1789843958.069254,1.7,25.0,25.4,0.02,25.01,0.0,0.0,12.44,0.03,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,22,1789843959.069254,2.8,25.02,25.45,0.01,25.01,0.0,0.01,12.45,0.02,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,23,1789843960.069254,2.7,25.0,25.03,0.0,25.0,0.0001,0.01,12.44,0.01,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,24,1789843961.069254,4.2,25.0,25.0,0.01,25.0,0.0,0.01,12.46,0.0,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,25,1789843962.069254,3.9,25.02,25.01,0.0,25.0,0.0,0.0,12.45,0.0,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,26,1789843963.069254,3.3,25.04,25.0,0.0,25.01,0.0002,0.01,12.43,0.0,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,27,1789843964.069254,0.9,25.04,25.0,0.0,25.01,0.0003,0.01,12.35,0.03,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,28,1789843965.069254,0.0,25.02,25.0,0.0,25.0,0.0007,0.0,12.37,0.03,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,29,1789843966.069254,1.0,25.0,25.0,0.01,25.0,0.0004,0.01,12.41,0.02,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,30,1789843967.069254,3.5,25.0,25.0,0.01,25.0,0.0,0.01,12.41,0.02,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,31,1789843968.069254,4.5,25.0,25.0,0.0,25.0,0.0001,0.02,12.33,0.01,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,32,1789843969.069254,1.9,25.0,25.0,0.0,25.02,0.0007,0.0,12.39,0.0,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,33,1789843970.069254,0.0,25.02,25.0,0.0,25.03,0.0,0.0,12.41,0.0,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,34,1789843971.069254,0.0,25.02,25.0,0.0,25.03,0.0,0.01,12.43,0.0,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,35,1789843972.069254,0.0,25.0,25.0,0.0,25.03,0.0,0.01,12.45,0.01,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,36,1789843973.069254,0.0,25.0,25.0,0.0,25.03,0.0,0.01,12.45,0.03,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,37,1789843974.069254,0.0,25.0,25.0,0.0,25.04,0.0,0.0,12.46,0.01,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,38,1789843975.069254,0.0,25.0,25.0,0.0,25.04,0.0,0.0,12.5,0.0,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,39,1789843976.069254,0.0,25.01,25.36,0.0,25.03,0.0003,0.0,12.49,0.01,0.0,0.0,25.0,healthy,0.0
fault_misfire_1,40,1789843977.069254,0.0,25.03,25.0,0.01,25.03,0.0,0.0,12.48,0.02,0.0,0.0,25.0,healthy,0.0
